""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"path"
"4799"	"K08963|metabolism; amino acid metabolism; cysteine and methionine metabolism"	4528.16339790114	0.891548464688024	0.303250203283761	2.93997647828045	0.00328237163515935	0.00799487192596216	"K08963"	"Metabolism"	"Amino acid metabolism"	" Cysteine and methionine metabolism"	"K08963_Metabolism_Amino acid metabolism_ Cysteine and methionine metabolism"
"4800"	"K13873|metabolism; carbohydrate metabolism; ascorbate and aldarate metabolism"	1.00952827655119	3.14120813970365	2.93708252942938	1.06949944655247	0.28484467810314	0.372325110742792	"K13873"	"Metabolism"	"Carbohydrate metabolism"	" Ascorbate and aldarate metabolism"	"K13873_Metabolism_Carbohydrate metabolism_ Ascorbate and aldarate metabolism"
"4801"	"K13876|metabolism; carbohydrate metabolism; ascorbate and aldarate metabolism"	0.24077371624221	0.896462382675092	2.97760406388799	0.301068363503152	0.763362364712843	NA	"K13876"	"Metabolism"	"Carbohydrate metabolism"	" Ascorbate and aldarate metabolism"	"K13876_Metabolism_Carbohydrate metabolism_ Ascorbate and aldarate metabolism"
"4802"	"K13874|metabolism; carbohydrate metabolism; ascorbate and aldarate metabolism"	58.5336597445287	-1.10964222245948	1.34005737561253	-0.828055755412912	0.407638924819193	0.499584426334851	"K13874"	"Metabolism"	"Carbohydrate metabolism"	" Ascorbate and aldarate metabolism"	"K13874_Metabolism_Carbohydrate metabolism_ Ascorbate and aldarate metabolism"
"4803"	"K13875|metabolism; carbohydrate metabolism; ascorbate and aldarate metabolism"	255.04284947741	-2.14381186668398	0.917173613813337	-2.33741118845607	0.0194178139265058	0.0389134028086586	"K13875"	"Metabolism"	"Carbohydrate metabolism"	" Ascorbate and aldarate metabolism"	"K13875_Metabolism_Carbohydrate metabolism_ Ascorbate and aldarate metabolism"
"4804"	"K06139|unclassified; poorly characterized; general function prediction only"	639.369545470325	-2.19626921615501	0.832491000846372	-2.63818973889461	0.00833499319922142	0.0182839967731551	"K06139"	NA	NA	NA	"K06139_NA_NA_NA"
"4805"	"K06138|unclassified; poorly characterized; general function prediction only"	649.302048558034	-2.18015005253164	0.83553895045434	-2.60927399177039	0.00907345603424004	0.0197523676684471	"K06138"	NA	NA	NA	"K06138_NA_NA_NA"
"4806"	"K06135|unclassified; poorly characterized; general function prediction only"	0.90660332172181	2.61338436990354	2.93247255562216	0.891188006139441	0.3728283177391	0.46418384999864	"K06135"	NA	NA	NA	"K06135_NA_NA_NA"
"4807"	"K06134|metabolism; metabolism of cofactors and vitamins; ubiquinone and other terpenoid-quinone biosynthesis"	1218.05774074768	-1.84188778507887	0.726093375351107	-2.53670925476797	0.0111899845022851	0.0237150253977125	"K06134"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Ubiquinone and other terpenoid-quinone biosynthesis"	"K06134_Metabolism_Metabolism of cofactors and vitamins_ Ubiquinone and other terpenoid-quinone biosynthesis"
"4808"	"K06137|unclassified; metabolism; metabolism of cofactors and vitamins"	743.934536727663	-1.86724571320043	0.773536961924721	-2.41390625802074	0.0157825223078641	0.0322746130573624	"K06137"	NA	NA	NA	"K06137_NA_NA_NA"
"4809"	"K06136|unclassified; poorly characterized; general function prediction only"	691.972115985712	-2.14650207887712	0.608187289274835	-3.52934386615753	0.000416591443046226	0.00128531090650028	"K06136"	NA	NA	NA	"K06136_NA_NA_NA"
"4810"	"K06131|metabolism; lipid metabolism; glycerophospholipid metabolism"	11863.1565133952	1.52179114447803	0.234700668819906	6.48396594747565	8.93423945577823e-11	1.71926838757989e-09	"K06131"	"Metabolism"	"Lipid metabolism"	" Glycerophospholipid metabolism"	"K06131_Metabolism_Lipid metabolism_ Glycerophospholipid metabolism"
"4811"	"K06133|metabolism; metabolism of cofactors and vitamins; pantothenate and coa biosynthesis"	2933.97314966096	-0.476971752041118	0.278090740366321	-1.7151658894245	0.0863148168120574	0.134222781698936	"K06133"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Pantothenate and CoA biosynthesis"	"K06133_Metabolism_Metabolism of cofactors and vitamins_ Pantothenate and CoA biosynthesis"
"4812"	"K06132|metabolism; lipid metabolism; glycerophospholipid metabolism"	585.973161196382	-1.72440003948914	0.816258876455194	-2.11256513004522	0.0346380059137621	0.0614014134946051	"K06132"	"Metabolism"	"Lipid metabolism"	" Glycerophospholipid metabolism"	"K06132_Metabolism_Lipid metabolism_ Glycerophospholipid metabolism"
"4813"	"K02600|genetic information processing; translation; ribosome biogenesis|genetic information processing; transcription; transcription machinery"	15149.8906103385	1.41965544645681	0.235224294168066	6.03532662932544	1.58641470407565e-09	1.78933971594451e-08	"K02600"	NA	NA	NA	"K02600_NA_NA_NA"
"4814"	"K07389|human diseases; infectious diseases; pertussis"	327.628270506193	0.19908903445574	0.837923374695551	0.23759813900415	0.81219279404743	0.858068895910746	"K07389"	"Human Diseases"	"Infectious diseases"	" Pertussis"	"K07389_Human Diseases_Infectious diseases_ Pertussis"
"4815"	"K07388|unclassified; genetic information processing; protein folding and associated processing"	1.75887510275353	6.64811975765183	2.97088886631101	2.23775444212657	0.0252370728220018	0.0470569519327014	"K07388"	NA	NA	NA	"K07388_NA_NA_NA"
"4816"	"K04747|metabolism; energy metabolism; nitrogen metabolism"	0.643643144149651	5.21351714504866	2.97384469264667	1.75312354338475	0.0795808031147935	0.125144877396862	"K04747"	NA	NA	NA	"K04747_NA_NA_NA"
"4817"	"K01516|metabolism; metabolism of cofactors and vitamins; thiamine metabolism|metabolism; nucleotide metabolism; purine metabolism"	14901.4030121281	1.43898010839971	0.233375883146778	6.16593321039384	7.00686572714738e-10	9.41145902143018e-09	"K01516"	NA	NA	NA	"K01516_NA_NA_NA"
"4818"	"K09977|unclassified; poorly characterized; function unknown"	768.309149848722	-0.683624545107957	0.534472185102615	-1.2790647748614	0.200874246683674	0.275794415067181	"K09977"	NA	NA	NA	"K09977_NA_NA_NA"
"4819"	"K07518|metabolism; carbohydrate metabolism; butanoate metabolism"	302.850460677301	-2.09848725838004	0.890657825575025	-2.35610938131624	0.0184674789323642	0.0372326203861365	"K07518"	"Metabolism"	"Carbohydrate metabolism"	" Butanoate metabolism"	"K07518_Metabolism_Carbohydrate metabolism_ Butanoate metabolism"
"4820"	"K07519|metabolism; xenobiotics biodegradation and metabolism; polycyclic aromatic hydrocarbon degradation"	112.239633357095	-1.6050691138014	1.21197257942671	-1.32434441261091	0.18538868681124	0.258014296619074	"K07519"	NA	NA	NA	"K07519_NA_NA_NA"
"4821"	"K11437|genetic information processing; replication and repair; chromosome"	0	0	0	0	1	NA	"K11437"	NA	NA	NA	"K11437_NA_NA_NA"
"4822"	"K07512|metabolism; lipid metabolism; fatty acid elongation in mitochondria"	242.130987558598	-3.36858868209069	1.36495687763844	-2.46790850119661	0.0135905053687445	0.028234392468492	"K07512"	"Metabolism"	"Overview"	" Fatty acid metabolism"	"K07512_Metabolism_Overview_ Fatty acid metabolism"
"4823"	"K07516|metabolism; energy metabolism; carbon fixation pathways in prokaryotes|metabolism; lipid metabolism; fatty acid metabolism"	3150.9381706748	-1.96911637785013	0.444983711927236	-4.42514259526902	9.63785993393451e-06	4.47184783951645e-05	"K07516"	"Metabolism"	"Overview"	" Carbon metabolism"	"K07516_Metabolism_Overview_ Carbon metabolism"
"4824"	"K10212|metabolism; metabolism of terpenoids and polyketides; carotenoid biosynthesis"	26.2320417375088	0.958995410426553	1.59564478470102	0.601008081260545	0.54783460379674	0.628549390635511	"K10212"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Carotenoid biosynthesis"	"K10212_Metabolism_Metabolism of terpenoids and polyketides_ Carotenoid biosynthesis"
"4825"	"K10747|genetic information processing; replication and repair; dna repair and recombination proteins|genetic information processing; replication and repair; mismatch repair|genetic information processing; replication and repair; nucleotide excision repair|genetic information processing; replication and repair; dna replication|genetic information processing; replication and repair; base excision repair|genetic information processing; replication and repair; dna replication proteins"	26.6171175351615	-1.04726758400769	1.97923352955947	-0.529127850941768	0.596716762344047	0.674451702016879	"K10747"	"Genetic Information Processing"	"Replication and repair"	" DNA replication"	"K10747_Genetic Information Processing_Replication and repair_ DNA replication"
"4826"	"K10217|metabolism; xenobiotics biodegradation and metabolism; xylene degradation|metabolism; amino acid metabolism; tryptophan metabolism|metabolism; xenobiotics biodegradation and metabolism; benzoate degradation"	108.631582595757	-0.359783623121624	1.27071487613508	-0.283134816376682	0.777073493466147	0.831792714422294	"K10217"	"Metabolism"	"Overview"	" Degradation of aromatic compounds"	"K10217_Metabolism_Overview_ Degradation of aromatic compounds"
"4827"	"K10219|metabolism; xenobiotics biodegradation and metabolism; aminobenzoate degradation|metabolism; amino acid metabolism; tyrosine metabolism|metabolism; xenobiotics biodegradation and metabolism; benzoate degradation"	339.768740448578	-2.51793902784367	0.837154096649442	-3.0077366137504	0.0026320114229459	0.00654080984410892	"K10219"	"Metabolism"	"Overview"	" Degradation of aromatic compounds"	"K10219_Metabolism_Overview_ Degradation of aromatic compounds"
"4828"	"K10218|metabolism; carbohydrate metabolism; c5-branched dibasic acid metabolism|metabolism; xenobiotics biodegradation and metabolism; benzoate degradation"	467.532476602965	-2.27830210891189	0.816766450536389	-2.78941686135086	0.00528030515677289	0.0121560399391351	"K10218"	"Metabolism"	"Carbohydrate metabolism"	" C-Branched dibasic acid metabolism"	"K10218_Metabolism_Carbohydrate metabolism_ C-Branched dibasic acid metabolism"
"4829"	"K10748|genetic information processing; replication and repair; dna replication proteins"	24.2518257433374	-0.484120437521873	1.35951020441461	-0.356099156850633	0.721766308634396	0.785051615405963	"K10748"	NA	NA	NA	"K10748_NA_NA_NA"
"4830"	"K01912|metabolism; amino acid metabolism; phenylalanine metabolism"	5193.99471349543	-1.87640884688986	0.3559324401959	-5.27181182433698	1.35083540458527e-07	9.22686663154714e-07	"K01912"	"Metabolism"	"Amino acid metabolism"	" Phenylalanine metabolism"	"K01912_Metabolism_Amino acid metabolism_ Phenylalanine metabolism"
"4831"	"K01913|metabolism; carbohydrate metabolism; propanoate metabolism|metabolism; metabolism of terpenoids and polyketides; limonene and pinene degradation|metabolism; xenobiotics biodegradation and metabolism; aminobenzoate degradation|metabolism; xenobiotics biodegradation and metabolism; caprolactam degradation|metabolism; biosynthesis of other secondary metabolites; tropane; piperidine and pyridine alkaloid biosynthesis"	642.684004100294	-2.5377850715931	0.781113313171143	-3.24893332222219	0.00115838627670722	0.00312441653429927	"K01913"	NA	NA	NA	"K01913_NA_NA_NA"
"4832"	"K01910|environmental information processing; signal transduction; two-component system"	639.699549700429	1.56831499717225	0.728592181050052	2.15252789964336	0.0313558003208999	0.0561300611588203	"K01910"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K01910_Environmental Information Processing_Signal transduction_ Two-component system"
"4833"	"K01911|metabolism; metabolism of cofactors and vitamins; ubiquinone and other terpenoid-quinone biosynthesis"	7963.91724788722	2.10289957212828	0.366997346352969	5.73001301787551	1.0042292741026e-08	8.61341794530286e-08	"K01911"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Ubiquinone and other terpenoid-quinone biosynthesis"	"K01911_Metabolism_Metabolism of cofactors and vitamins_ Ubiquinone and other terpenoid-quinone biosynthesis"
"4834"	"K01916|metabolism; metabolism of cofactors and vitamins; nicotinate and nicotinamide metabolism|metabolism; energy metabolism; nitrogen metabolism"	6877.74523000329	1.67048931434563	0.285691676862032	5.84717529293773	4.99990541772601e-09	4.63978858238439e-08	"K01916"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Nicotinate and nicotinamide metabolism"	"K01916_Metabolism_Metabolism of cofactors and vitamins_ Nicotinate and nicotinamide metabolism"
"4835"	"K01917|metabolism; metabolism of other amino acids; glutathione metabolism"	1945.20846151347	3.02298546132003	0.413315364163229	7.31399247022953	2.59319681351007e-13	9.15856098136144e-12	"K01917"	"Metabolism"	"Metabolism of other amino acids"	" Glutathione metabolism"	"K01917_Metabolism_Metabolism of other amino acids_ Glutathione metabolism"
"4836"	"K01914|metabolism; metabolism of other amino acids; cyanoamino acid metabolism|metabolism; amino acid metabolism; alanine; aspartate and glutamate metabolism|metabolism; energy metabolism; nitrogen metabolism"	5855.64454195972	3.38226313912599	0.390134698818376	8.66947531037371	4.34116160758106e-18	5.21286685838333e-16	"K01914"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	"K01914_Metabolism_Overview_ Biosynthesis of amino acids"
"4837"	"K01915|organismal systems; nervous system; glutamatergic synapse|environmental information processing; signal transduction; two-component system|metabolism; amino acid metabolism; arginine and proline metabolism|metabolism; amino acid metabolism; alanine; aspartate and glutamate metabolism|metabolism; energy metabolism; nitrogen metabolism"	23182.1587500086	0.853618401246785	0.206994492530115	4.12387011274029	3.72559037056914e-05	0.000150629256463954	"K01915"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	"K01915_Metabolism_Overview_ Biosynthesis of amino acids"
"4838"	"K01918|metabolism; metabolism of other amino acids; beta-alanine metabolism|metabolism; metabolism of cofactors and vitamins; pantothenate and coa biosynthesis"	10381.330096949	1.02446358721767	0.239435561057214	4.27866095869056	1.88021001443572e-05	8.12727208543707e-05	"K01918"	"Metabolism"	"Metabolism of other amino acids"	" beta-Alanine metabolism"	"K01918_Metabolism_Metabolism of other amino acids_ beta-Alanine metabolism"
"4839"	"K01919|metabolism; metabolism of other amino acids; glutathione metabolism"	4504.52045796532	0.260398136913844	0.272919887156534	0.954119319141048	0.340023248034524	0.430151618457498	"K01919"	"Metabolism"	"Amino acid metabolism"	" Cysteine and methionine metabolism"	"K01919_Metabolism_Amino acid metabolism_ Cysteine and methionine metabolism"
"4840"	"K07774|environmental information processing; signal transduction; two-component system"	831.016658777648	-2.01563887376713	0.728653666508951	-2.76625091783899	0.0056704885197846	0.0129451000276756	"K07774"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K07774_Environmental Information Processing_Signal transduction_ Two-component system"
"4841"	"K07775|environmental information processing; signal transduction; two-component system"	566.229763183871	-1.12231702595538	0.781513885710187	-1.43608072291064	0.150979372731561	0.215681319764021	"K07775"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K07775_Environmental Information Processing_Signal transduction_ Two-component system"
"4842"	"K07776|environmental information processing; signal transduction; two-component system"	795.834285612031	1.01194492388259	0.390517039435725	2.59129518482674	0.00956154379281823	0.0206724915131727	"K07776"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K07776_Environmental Information Processing_Signal transduction_ Two-component system"
"4843"	"K07777|metabolism; enzyme families; protein kinases|environmental information processing; signal transduction; two-component system"	178.401120379482	0.912139107508284	0.870087389057879	1.04833045390525	0.294486383256839	0.3832024805102	"K07777"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K07777_Environmental Information Processing_Signal transduction_ Two-component system"
"4844"	"K07770|environmental information processing; signal transduction; two-component system"	49.4783006001692	2.3157621763399	1.3241437073472	1.74887526443735	0.080312583150456	0.126163461338393	"K07770"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K07770_Environmental Information Processing_Signal transduction_ Two-component system"
"4845"	"K07771|environmental information processing; signal transduction; two-component system"	94.0934611641124	-1.78116894249402	1.01368145069474	-1.75712887048812	0.078895845769411	0.124230437450706	"K07771"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K07771_Environmental Information Processing_Signal transduction_ Two-component system"
"4846"	"K07772|environmental information processing; signal transduction; two-component system"	36.9667298245233	-1.35726550876999	1.42223267958856	-0.954320293893566	0.339921538584591	0.430113575903453	"K07772"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K07772_Environmental Information Processing_Signal transduction_ Two-component system"
"4847"	"K07773|environmental information processing; signal transduction; two-component system"	522.509209302629	2.85532456977894	0.817842724296717	3.49128809849632	0.000480697606595445	0.00144957731290761	"K07773"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K07773_Environmental Information Processing_Signal transduction_ Two-component system"
"4848"	"K07778|metabolism; enzyme families; protein kinases|environmental information processing; signal transduction; two-component system"	4106.00785486041	2.71274689957321	0.403764899442819	6.71862983463075	1.83441251566045e-11	4.37056061270847e-10	"K07778"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K07778_Environmental Information Processing_Signal transduction_ Two-component system"
"4849"	"K01193|metabolism; carbohydrate metabolism; starch and sucrose metabolism|metabolism; carbohydrate metabolism; galactose metabolism"	9501.21790053635	2.96552454677973	0.392683348514514	7.55194881065889	4.28793030264758e-14	1.81300940402085e-12	"K01193"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	"K01193_Metabolism_Carbohydrate metabolism_ Galactose metabolism"
"4850"	"K04340|metabolism; biosynthesis of other secondary metabolites; streptomycin biosynthesis"	24.136423701426	-2.6121439713385	2.09690206896515	-1.24571576803662	0.212868762690463	0.289679068720203	"K04340"	"Metabolism"	"Biosynthesis of other secondary metabolites"	" Streptomycin biosynthesis"	"K04340_Metabolism_Biosynthesis of other secondary metabolites_ Streptomycin biosynthesis"
"4851"	"K04343|unclassified; metabolism; biosynthesis and biodegradation of secondary metabolites"	98.2493315763625	-0.968615871160541	1.16304749906213	-0.832825720309463	0.40494302673637	0.496584545041904	"K04343"	NA	NA	NA	"K04343_NA_NA_NA"
"4852"	"K04691|metabolism; enzyme families; peptidases"	1001.91873198408	0.642920952407895	0.551770270724711	1.1651967975068	0.243939341660422	0.324963791286704	"K04691"	NA	NA	NA	"K04691_NA_NA_NA"
"4853"	"K02931|genetic information processing; translation; ribosome"	15155.1336370444	1.42351904078984	0.235601862964729	6.04205341535417	1.52165068239038e-09	1.74684334552042e-08	"K02931"	"Genetic Information Processing"	"Translation"	" Ribosome"	"K02931_Genetic Information Processing_Translation_ Ribosome"
"4854"	"K02933|genetic information processing; translation; ribosome"	15028.613766355	1.40962355519401	0.235869620792552	5.97628278901494	2.28286585557105e-09	2.35909235746103e-08	"K02933"	"Genetic Information Processing"	"Translation"	" Ribosome"	"K02933_Genetic Information Processing_Translation_ Ribosome"
"4855"	"K02935|genetic information processing; translation; ribosome"	15138.4232744772	1.42406302384239	0.235989132190945	6.03444324160715	1.59511682222219e-09	1.79292324881741e-08	"K02935"	"Genetic Information Processing"	"Translation"	" Ribosome"	"K02935_Genetic Information Processing_Translation_ Ribosome"
"4856"	"K02936|genetic information processing; translation; ribosome"	2.4605825243189	3.59639038423752	2.9215003473584	1.23100802897024	0.218319861379573	0.295623014822498	"K02936"	"Genetic Information Processing"	"Translation"	" Ribosome"	"K02936_Genetic Information Processing_Translation_ Ribosome"
"4857"	"K02939|genetic information processing; translation; ribosome"	15018.2711081628	1.44826009494453	0.233496408235477	6.2024941021105	5.55752682444253e-10	7.98262943874472e-09	"K02939"	"Genetic Information Processing"	"Translation"	" Ribosome"	"K02939_Genetic Information Processing_Translation_ Ribosome"
"4858"	"K00205|metabolism; energy metabolism; methane metabolism"	0.924582914947246	5.93597829851453	2.9724448679366	1.99700198397124	0.0458249674704033	0.0785421366520986	"K00205"	"Metabolism"	"Overview"	" Carbon metabolism"	"K00205_Metabolism_Overview_ Carbon metabolism"
"4859"	"K00204|metabolism; energy metabolism; methane metabolism"	1.42717071548409	6.41366332192332	2.97131927689233	2.15852378160831	0.0308871314636043	0.0554896281590305	"K00204"	"Metabolism"	"Overview"	" Carbon metabolism"	"K00204_Metabolism_Overview_ Carbon metabolism"
"4860"	"K00207|metabolism; metabolism of other amino acids; beta-alanine metabolism|metabolism; nucleotide metabolism; pyrimidine metabolism|metabolism; metabolism of cofactors and vitamins; pantothenate and coa biosynthesis|metabolism; xenobiotics biodegradation and metabolism; drug metabolism - other enzymes"	119.43269720023	-2.02596469687917	0.981666166299802	-2.06380210139629	0.0390364837578344	0.0682910980425518	"K00207"	"Metabolism"	"Nucleotide metabolism"	" Pyrimidine metabolism"	"K00207_Metabolism_Nucleotide metabolism_ Pyrimidine metabolism"
"4861"	"K00201|metabolism; energy metabolism; methane metabolism"	535.988022861484	-2.800094975664	0.838823273160252	-3.33812265975251	0.000843465062936337	0.00236753821312285	"K00201"	"Metabolism"	"Overview"	" Carbon metabolism"	"K00201_Metabolism_Overview_ Carbon metabolism"
"4862"	"K00200|metabolism; energy metabolism; methane metabolism"	543.799533938269	-2.83422657332429	0.835899210596787	-3.39063195346339	0.000697316769192761	0.00201305936098609	"K00200"	"Metabolism"	"Overview"	" Carbon metabolism"	"K00200_Metabolism_Overview_ Carbon metabolism"
"4863"	"K00203|metabolism; energy metabolism; methane metabolism"	2.09057949002296	6.84388459212864	2.97057927670989	2.30388888988302	0.021228881529606	0.0419684572616907	"K00203"	"Metabolism"	"Overview"	" Carbon metabolism"	"K00203_Metabolism_Overview_ Carbon metabolism"
"4864"	"K00202|metabolism; energy metabolism; methane metabolism"	537.388984772973	-2.81490289969398	0.837746092133545	-3.36009075557139	0.000779168724171055	0.00220147247996377	"K00202"	"Metabolism"	"Overview"	" Carbon metabolism"	"K00202_Metabolism_Overview_ Carbon metabolism"
"4865"	"K00208|metabolism; lipid metabolism; fatty acid biosynthesis|metabolism; lipid metabolism; lipid biosynthesis proteins"	7678.94869085017	0.540500804374919	0.226513938620126	2.38617017419561	0.0170248710430241	0.0346030215783062	"K00208"	"Metabolism"	"Overview"	" Fatty acid metabolism"	"K00208_Metabolism_Overview_ Fatty acid metabolism"
"4866"	"K01000|metabolism; glycan biosynthesis and metabolism; peptidoglycan biosynthesis"	15101.0058941135	1.43673141597855	0.233747966746641	6.14649802509649	7.92123084998706e-10	1.03165010896578e-08	"K01000"	"Metabolism"	"Glycan biosynthesis and metabolism"	" Peptidoglycan biosynthesis"	"K01000_Metabolism_Glycan biosynthesis and metabolism_ Peptidoglycan biosynthesis"
"4867"	"K01001|metabolism; glycan biosynthesis and metabolism; glycosyltransferases|metabolism; glycan biosynthesis and metabolism; n-glycan biosynthesis"	1.59040455323932	6.53483478127942	2.9710881305879	2.19947524073826	0.0278441477670476	0.0511711855504603	"K01001"	"Metabolism"	"Glycan biosynthesis and metabolism"	" N-Glycan biosynthesis"	"K01001_Metabolism_Glycan biosynthesis and metabolism_ N-Glycan biosynthesis"
"4868"	"K01002|metabolism; lipid metabolism; glycerolipid metabolism"	235.562973874623	0.567125101559953	0.738931576189691	0.767493391586187	0.44278822078465	0.534801946809704	"K01002"	NA	NA	NA	"K01002_NA_NA_NA"
"4869"	"K01003|unclassified; metabolism; carbohydrate metabolism"	333.654655778363	-1.52063087300881	0.808974702193556	-1.87970139101455	0.0601487859094265	0.0988593787572397	"K01003"	"Metabolism"	"Carbohydrate metabolism"	" Pyruvate metabolism"	"K01003_Metabolism_Carbohydrate metabolism_ Pyruvate metabolism"
"4870"	"K01004|metabolism; lipid metabolism; glycerophospholipid metabolism"	558.497543106511	1.21595075654415	0.515349608874416	2.3594677003829	0.0183011739679095	0.0369345373120433	"K01004"	"Metabolism"	"Lipid metabolism"	" Glycerophospholipid metabolism"	"K01004_Metabolism_Lipid metabolism_ Glycerophospholipid metabolism"
"4871"	"K01005|unclassified; metabolism; others"	3101.01192797228	3.26143410477219	0.404886169165728	8.05518773706796	7.93569121746183e-16	5.67685567819388e-14	"K01005"	NA	NA	NA	"K01005_NA_NA_NA"
"4872"	"K01006|metabolism; energy metabolism; carbon fixation in photosynthetic organisms|metabolism; carbohydrate metabolism; pyruvate metabolism"	7534.55261571327	1.56812557276829	0.265875271408439	5.89797450684811	3.67990811008754e-09	3.52941985510632e-08	"K01006"	"Metabolism"	"Overview"	" Carbon metabolism"	"K01006_Metabolism_Overview_ Carbon metabolism"
"4873"	"K01007|metabolism; energy metabolism; carbon fixation pathways in prokaryotes|metabolism; carbohydrate metabolism; pyruvate metabolism|metabolism; energy metabolism; methane metabolism"	5716.3303035853	0.383034875064282	0.284714552957973	1.34532945746831	0.178518864753635	0.250018022855336	"K01007"	"Metabolism"	"Overview"	" Carbon metabolism"	"K01007_Metabolism_Overview_ Carbon metabolism"
"4874"	"K01008|metabolism; metabolism of other amino acids; selenocompound metabolism"	4408.49479111298	1.87815782685338	0.306622592148563	6.1253080332169	9.05083341407115e-10	1.15659194642189e-08	"K01008"	"Metabolism"	"Metabolism of other amino acids"	" Selenocompound metabolism"	"K01008_Metabolism_Metabolism of other amino acids_ Selenocompound metabolism"
"4875"	"K10855|unclassified; metabolism; biosynthesis and biodegradation of secondary metabolites"	1.98583977663155	-2.91241457862572	2.95100732572977	-0.986922178482053	0.323680790687478	0.413163927663357	"K10855"	NA	NA	NA	"K10855_NA_NA_NA"
"4876"	"K14115|metabolism; energy metabolism; methane metabolism"	1.42717071548409	6.41366332192332	2.97131927689233	2.15852378160831	0.0308871314636043	0.0554896281590305	"K14115"	NA	NA	NA	"K14115_NA_NA_NA"
"4877"	"K14116|metabolism; energy metabolism; methane metabolism"	1.42717071548409	6.41366332192332	2.97131927689233	2.15852378160831	0.0308871314636043	0.0554896281590305	"K14116"	NA	NA	NA	"K14116_NA_NA_NA"
"4878"	"K14441|none"	9996.10266705565	1.13045367813348	0.264701307550914	4.27067659239287	1.94880838894944e-05	8.38755954641751e-05	"K14441"	NA	NA	NA	"K14441_NA_NA_NA"
"4879"	"K14446|metabolism; carbohydrate metabolism; glyoxylate and dicarboxylate metabolism"	518.776663349449	-3.44137183971754	0.801298699417018	-4.29474282464366	1.74895959578334e-05	7.60924160368347e-05	"K14446"	"Metabolism"	"Overview"	" Carbon metabolism"	"K14446_Metabolism_Overview_ Carbon metabolism"
"4880"	"K14447|metabolism; carbohydrate metabolism; glyoxylate and dicarboxylate metabolism"	491.209993049083	-3.36727507253682	0.81422000777127	-4.13558379847962	3.54053382842372e-05	0.000143613021412746	"K14447"	"Metabolism"	"Overview"	" Carbon metabolism"	"K14447_Metabolism_Overview_ Carbon metabolism"
"4881"	"K14112|metabolism; energy metabolism; methane metabolism"	1.42717071548409	6.41366332192332	2.97131927689233	2.15852378160831	0.0308871314636043	0.0554896281590305	"K14112"	NA	NA	NA	"K14112_NA_NA_NA"
"4882"	"K14445|none"	413.114727195795	-1.24970067161899	0.792753035735772	-1.5764060372965	0.114932257922882	0.172168981179887	"K14445"	NA	NA	NA	"K14445_NA_NA_NA"
"4883"	"K08195|environmental information processing; membrane transport; transporters"	757.779421181919	-1.93849226352497	0.733386494653029	-2.64320692794061	0.00821248276873733	0.0180491352032903	"K08195"	NA	NA	NA	"K08195_NA_NA_NA"
"4884"	"K08194|environmental information processing; membrane transport; transporters"	238.274211896598	0.515674048891635	0.946944850855997	0.544566083680046	0.586051986608626	0.664775387794859	"K08194"	NA	NA	NA	"K08194_NA_NA_NA"
"4885"	"K14448|metabolism; carbohydrate metabolism; glyoxylate and dicarboxylate metabolism"	456.702057938414	-3.64555061881804	0.826118059603287	-4.41286881026265	1.02009814744217e-05	4.70766278035573e-05	"K14448"	"Metabolism"	"Overview"	" Carbon metabolism"	"K14448_Metabolism_Overview_ Carbon metabolism"
"4886"	"K08196|environmental information processing; membrane transport; transporters"	1044.99257591227	-2.45735370731741	1.29425644642064	-1.89866058933946	0.0576091164734897	0.0953114178304855	"K08196"	NA	NA	NA	"K08196_NA_NA_NA"
"4887"	"K08191|environmental information processing; membrane transport; transporters"	1908.94867007104	-0.383094895208788	0.340129594392042	-1.12632038353953	0.260029932921331	0.343880994991117	"K08191"	NA	NA	NA	"K08191_NA_NA_NA"
"4888"	"K14119|metabolism; energy metabolism; methane metabolism"	1.42717071548409	6.41366332192332	2.97131927689233	2.15852378160831	0.0308871314636043	0.0554896281590305	"K14119"	NA	NA	NA	"K14119_NA_NA_NA"
